icao24,callsign,altitude,velocity,heading,latitude,longitude,altitude_rate,heading_change,acceleration,abnormal,s3raphim_anomaly_flag,timestamp
4ca2e7,DL248,35927.0,369.0,34.0,11.6941,13.0513,-1410.0,0.0,0.0,1,0,2026-09-10T14:37:34.350123Z
bf7361,BA971,17.0,28.0,102.0,6.4273,10.2914,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350129Z
4743ce,DL576,14.0,19.0,59.0,10.4648,11.6987,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350135Z
ec3999,BA988,33862.0,327.0,86.0,5.1759,11.995,-1879.0,0.0,0.0,1,0,2026-09-10T14:37:34.350141Z
7c55bf,AA950,35568.0,497.0,331.0,12.6629,13.9499,11000.0,0.0,0.0,1,1,2026-09-10T14:37:34.350152Z
b2b2e3,UA455,35315.0,465.0,354.0,7.8975,4.9074,104.0,0.0,0.0,1,0,2026-09-10T14:37:34.350159Z
7bfbfc,AF129,23481.0,332.0,17.0,9.027,13.2289,-1118.0,0.0,0.0,1,0,2026-09-10T14:37:34.350165Z
bc6a76,SQ187,25813.0,312.0,7.0,13.231,5.8336,-1847.0,0.0,0.0,1,0,2026-09-10T14:37:34.350172Z
64866b,BA219,14.0,1.0,118.0,11.6276,9.8546,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350177Z
4022f5,KL198,41.0,13.0,161.0,12.5957,2.9957,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350183Z
db4e3c,AF220,43.0,30.0,131.0,11.2532,9.2243,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350189Z
e3a160,DL254,5136.0,310.0,146.0,11.7007,6.1157,1166.0,0.0,0.0,1,0,2026-09-10T14:37:34.350195Z
a76401,SQ474,19.0,20.0,313.0,4.6837,12.3792,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350202Z
77be7c,EK525,5159.0,433.0,311.0,4.3765,12.5855,544.0,0.0,0.0,1,0,2026-09-10T14:37:34.350208Z
c1dd2a,QR340,17518.0,349.0,9.0,12.9069,11.7694,1983.0,0.0,0.0,1,0,2026-09-10T14:37:34.350216Z
bf7fb8,EK836,5340.0,428.0,273.0,7.9955,3.1263,1273.0,0.0,0.0,1,0,2026-09-10T14:37:34.350222Z
b74538,BA574,37.0,26.0,194.0,4.7163,6.9832,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350228Z
1bc478,BA930,22600.0,272.0,155.0,13.3163,10.9616,61.0,0.0,0.0,0,0,2026-09-10T14:37:34.350234Z
77e780,DL556,38997.0,516.0,285.0,7.8759,14.0338,1245.0,0.0,0.0,1,0,2026-09-10T14:37:34.350241Z
cecc0a,AA382,38.0,13.0,136.0,8.6582,11.4341,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350246Z
04f89e,BA695,15837.0,800.0,7.0,4.7851,5.1114,370.0,0.0,0.0,1,1,2026-09-10T14:37:34.350252Z
ede38b,LH224,17234.0,323.0,213.0,7.7122,13.84,-798.0,0.0,0.0,1,0,2026-09-10T14:37:34.350259Z
6e1a04,BA344,18374.0,372.0,278.0,12.9343,6.2479,1444.0,0.0,0.0,1,1,2026-09-10T14:37:34.350266Z
8339e0,QR305,10195.0,437.0,93.0,12.8749,7.3476,-904.0,0.0,0.0,1,0,2026-09-10T14:37:34.350273Z
1bcd85,BA328,33180.0,286.0,315.0,4.9408,7.4462,1064.0,0.0,0.0,1,0,2026-09-10T14:37:34.350281Z
8b5b16,SQ489,44.0,19.0,294.0,11.8113,10.7854,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350287Z
9e766f,KL700,26721.0,507.0,288.0,13.4804,6.0412,-928.0,0.0,0.0,1,0,2026-09-10T14:37:34.350293Z
672c44,QR157,36.0,21.0,173.0,12.2472,12.222,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350299Z
c38be1,KL608,32922.0,503.0,292.0,12.9311,6.2669,755.0,0.0,0.0,1,0,2026-09-10T14:37:34.350307Z
93dfaa,AF692,12756.0,320.0,302.0,9.1869,3.1414,1445.0,0.0,0.0,1,0,2026-09-10T14:37:34.350315Z
e8601a,LH465,24.0,17.0,217.0,11.8475,12.8783,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350321Z
427e12,UA409,23203.0,277.0,291.0,4.2512,3.9841,-1276.0,0.0,0.0,1,0,2026-09-10T14:37:34.350327Z
53c324,EK357,34.0,20.0,350.0,6.3314,5.5415,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350333Z
d08cd1,UA988,20.0,10.0,303.0,6.3914,6.3781,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350339Z
135923,LH300,18534.0,258.0,160.0,11.5067,13.3878,-1247.0,0.0,0.0,1,0,2026-09-10T14:37:34.350347Z
0735c8,SQ365,5966.0,305.0,13.0,7.3894,3.6584,870.0,0.0,0.0,1,0,2026-09-10T14:37:34.350354Z
08f397,QR750,9061.0,270.0,157.0,8.9876,4.0289,-334.0,0.0,0.0,1,0,2026-09-10T14:37:34.350360Z
088b4a,QR387,2.0,4.0,175.0,8.7044,9.2621,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350367Z
9cb422,UA139,40.0,3.0,20.0,5.926,11.474,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350373Z
121331,LH489,48.0,14.0,230.0,12.8463,2.5709,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350379Z
376275,DL897,23424.0,297.0,291.0,13.48,6.7795,72.0,0.0,0.0,0,0,2026-09-10T14:37:34.350386Z
42f350,DL794,20306.0,429.0,182.0,9.5312,11.6588,-616.0,0.0,0.0,1,0,2026-09-10T14:37:34.350393Z
36f690,UA257,18686.0,391.0,30.0,10.8241,5.4919,-647.0,0.0,0.0,1,0,2026-09-10T14:37:34.350400Z
b6aa80,BA258,9663.0,266.0,320.0,10.6624,8.268,-461.0,0.0,0.0,1,0,2026-09-10T14:37:34.350406Z
6657e7,EK124,31.0,20.0,278.0,5.2134,12.7368,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350414Z
0136af,SQ972,50.0,5.0,313.0,12.5771,12.6547,11000.0,0.0,0.0,1,1,2026-09-10T14:37:34.350420Z
71692f,KL473,29978.0,428.0,87.0,9.7062,11.6553,-1729.0,0.0,0.0,1,0,2026-09-10T14:37:34.350427Z
e55556,LH139,42.0,9.0,81.0,13.2718,14.0597,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350432Z
d90f02,AA222,2.0,29.0,99.0,11.8113,8.9295,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350439Z
ffe081,DL201,36.0,29.0,188.0,10.9386,12.5655,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350445Z
c5addf,EK623,10087.0,446.0,65.0,11.1382,11.5705,-424.0,0.0,0.0,1,0,2026-09-10T14:37:34.350451Z
dd0905,UA223,13796.0,263.0,202.0,4.6371,4.0092,1584.0,0.0,0.0,1,0,2026-09-10T14:37:34.350457Z
1df689,UA788,37950.0,279.0,17.0,5.7456,9.2636,-975.0,0.0,0.0,1,0,2026-09-10T14:37:34.350463Z
f97871,DL657,44.0,28.0,281.0,12.0778,5.6407,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350469Z
52bd52,DL351,13122.0,319.0,139.0,4.8579,8.8241,383.0,0.0,0.0,1,1,2026-09-10T14:37:34.350477Z
0d6a65,LH196,27755.0,314.0,6.0,8.806,12.0393,-1751.0,0.0,0.0,1,0,2026-09-10T14:37:34.350484Z
a16773,EK975,6600.0,490.0,288.0,4.1279,5.0073,-1369.0,0.0,0.0,1,0,2026-09-10T14:37:34.350490Z
3bcb4d,SQ651,6.0,12.0,356.0,6.1836,5.8109,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350496Z
f7ed26,DL339,6412.0,293.0,271.0,10.3213,10.3712,-1003.0,0.0,0.0,1,0,2026-09-10T14:37:34.350503Z
bfbbce,AF159,23294.0,425.0,202.0,6.2098,4.15,-975.0,0.0,0.0,1,0,2026-09-10T14:37:34.350509Z
3a3396,SQ313,33670.0,337.0,18.0,6.6078,3.68,-424.0,0.0,0.0,1,0,2026-09-10T14:37:34.350516Z
ae6364,UA271,25.0,11.0,46.0,7.5264,5.2032,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350523Z
36a9e8,UA597,31.0,1.0,50.0,11.7201,6.4857,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350529Z
67a01e,UA760,31335.0,501.0,28.0,12.9109,8.8242,-705.0,0.0,0.0,1,0,2026-09-10T14:37:34.350535Z
97cec8,KL409,40553.0,346.0,269.0,9.6015,12.6115,1887.0,0.0,0.0,1,0,2026-09-10T14:37:34.350543Z
a8bb5c,UA396,8107.0,511.0,327.0,10.823,12.3819,372.0,0.0,0.0,1,0,2026-09-10T14:37:34.350549Z
b2bd5f,EK297,28.0,26.0,4.0,4.2871,13.9145,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350555Z
4571c9,QR120,32477.0,359.0,43.0,8.4865,11.2194,-617.0,0.0,0.0,1,0,2026-09-10T14:37:34.350561Z
25df80,AF681,9415.0,520.0,159.0,4.6288,3.3642,649.0,0.0,0.0,1,1,2026-09-10T14:37:34.350569Z
4c8ce9,AF369,8.0,16.0,148.0,13.2585,2.5838,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350576Z
edde0f,QR163,22237.0,465.0,336.0,11.6222,14.3615,1769.0,0.0,0.0,1,0,2026-09-10T14:37:34.350582Z
2c07c9,SQ316,34.0,21.0,297.0,9.0424,5.1242,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350588Z
96a515,AA427,23.0,2.0,155.0,11.4887,2.9272,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350594Z
778df5,QR264,18.0,15.0,88.0,6.6411,2.954,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350600Z
1ed492,SQ372,26.0,26.0,213.0,4.2763,8.7395,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350616Z
bd8fae,DL177,26.0,26.0,118.0,7.238,8.0611,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350622Z
a24896,KL139,29.0,3.0,302.0,13.399,7.4782,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350628Z
b2eeba,KL925,16.0,18.0,147.0,4.499,4.9283,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350634Z
b9f16f,DL739,2.0,2.0,17.0,7.2494,13.767,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350640Z
d2d379,AF781,19.0,11.0,264.0,5.1976,4.2625,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350646Z
121826,AA893,17.0,3.0,59.0,12.5553,14.3417,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350652Z
d1f603,AF207,8812.0,257.0,15.0,5.8874,5.5254,1559.0,0.0,0.0,1,0,2026-09-10T14:37:34.350658Z
aa1203,AA543,36.0,11.0,197.0,5.9446,12.172,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350664Z
3f787d,UA417,34.0,18.0,188.0,7.3848,13.0035,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350672Z
04faeb,LH942,29.0,26.0,230.0,6.7951,6.1064,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350679Z
e24c9b,AA981,1.0,16.0,314.0,6.6554,11.0432,11000.0,0.0,0.0,1,1,2026-09-10T14:37:34.350685Z
a17955,DL983,38286.0,402.0,159.0,11.1904,5.7991,699.0,0.0,0.0,1,0,2026-09-10T14:37:34.350692Z
2d01ce,AA870,47.0,4.0,99.0,5.25,4.4621,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350700Z
c232e0,AF169,29837.0,332.0,245.0,7.504,11.5363,801.0,0.0,0.0,1,0,2026-09-10T14:37:34.350706Z
2568d4,QR278,27.0,26.0,341.0,10.9813,11.377,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350712Z
065de6,AA700,14.0,1.0,177.0,6.4219,13.4445,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350718Z
e5823e,AF337,37880.0,288.0,309.0,8.6322,11.6242,224.0,0.0,0.0,1,0,2026-09-10T14:37:34.350724Z
c489e3,UA353,23.0,6.0,233.0,5.921,3.9104,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350730Z
1c6486,BA991,18598.0,295.0,266.0,13.4929,3.857,-165.0,0.0,0.0,1,0,2026-09-10T14:37:34.350737Z
3f8ff3,LH296,38.0,16.0,303.0,6.2432,7.5715,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350744Z
f5305f,AF772,32803.0,462.0,230.0,10.5928,12.0006,-500.0,0.0,0.0,1,0,2026-09-10T14:37:34.350751Z
c24a48,AF336,20264.0,429.0,309.0,7.0745,14.1991,-1149.0,0.0,0.0,1,0,2026-09-10T14:37:34.350757Z
5b8386,EK686,49.0,27.0,178.0,7.6758,3.5452,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350763Z
9148a1,BA896,32.0,19.0,280.0,8.426,4.0113,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350769Z
102b0e,KL797,28668.0,449.0,0.0,5.3581,6.3141,1134.0,0.0,0.0,1,0,2026-09-10T14:37:34.350776Z
102c04,BA849,12959.0,506.0,58.0,8.5844,13.0954,-1774.0,0.0,0.0,1,0,2026-09-10T14:37:34.350783Z
e1b3d3,AF812,3.0,17.0,179.0,10.727,10.6784,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350789Z
b12c53,AA452,12704.0,502.0,98.0,4.4299,5.8247,-1884.0,0.0,0.0,1,0,2026-09-10T14:37:34.350795Z
45091e,AA915,36450.0,418.0,204.0,7.8114,12.8691,1562.0,0.0,0.0,1,0,2026-09-10T14:37:34.350801Z
170839,LH441,45.0,7.0,272.0,5.0701,9.8531,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350809Z
9e7997,SQ417,19090.0,516.0,358.0,8.1499,11.3152,1908.0,0.0,0.0,1,0,2026-09-10T14:37:34.350815Z
848958,KL965,21733.0,316.0,190.0,5.2415,7.5729,-1073.0,0.0,0.0,1,0,2026-09-10T14:37:34.350822Z
44aef8,SQ501,6301.0,284.0,201.0,9.3095,8.2352,41.0,0.0,0.0,0,0,2026-09-10T14:37:34.350828Z
74b454,BA682,30.0,11.0,328.0,6.3916,6.4295,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350834Z
44ffdb,BA828,8.0,16.0,165.0,10.2936,14.3416,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350840Z
9b5397,QR614,12257.0,292.0,161.0,9.5847,7.0712,-1153.0,0.0,0.0,1,0,2026-09-10T14:37:34.350846Z
479c7b,AA372,21.0,12.0,71.0,10.8143,9.2834,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350851Z
5a0271,EK976,31188.0,369.0,111.0,10.3681,10.5663,251.0,0.0,0.0,1,0,2026-09-10T14:37:34.350858Z
9a88f2,BA605,13710.0,330.0,336.0,4.0577,10.9874,1461.0,0.0,0.0,1,0,2026-09-10T14:37:34.350864Z
995aab,BA175,41031.0,331.0,147.0,10.6804,8.3911,812.0,0.0,0.0,1,0,2026-09-10T14:37:34.350872Z
ecb5ad,BA660,7558.0,296.0,100.0,5.2756,4.5555,1287.0,0.0,0.0,1,0,2026-09-10T14:37:34.350878Z
4a3f75,LH474,41243.0,510.0,317.0,4.8982,10.4019,-1316.0,0.0,0.0,1,0,2026-09-10T14:37:34.350885Z
6eceff,UA879,42.0,3.0,190.0,12.2703,4.9036,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350891Z
e419e3,BA584,8.0,650.0,126.0,9.7762,3.9044,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.350897Z
bde4f0,AF583,31823.0,347.0,36.0,8.0026,12.6375,-819.0,0.0,0.0,1,0,2026-09-10T14:37:34.350904Z
db438f,AA617,22.0,6.0,323.0,8.9101,13.2371,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350909Z
55e889,LH610,14506.0,499.0,325.0,13.2699,3.4537,518.0,0.0,0.0,1,0,2026-09-10T14:37:34.350916Z
b06c3e,,23.0,4.0,157.0,9.2752,12.3057,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.350922Z
4740b7,AF788,27.0,21.0,261.0,9.9304,4.0583,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350928Z
09d5b9,EK444,9.0,24.0,220.0,11.9756,3.1509,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350936Z
626a8d,SQ232,27.0,12.0,38.0,8.2395,5.8234,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350941Z
b8f7eb,EK163,31500.0,295.0,237.0,7.5098,3.8225,1269.0,0.0,0.0,1,0,2026-09-10T14:37:34.350949Z
3dc54b,UA719,14.0,21.0,82.0,10.111,3.5437,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350955Z
c4448a,BA317,32.0,10.0,298.0,9.0061,11.8641,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350961Z
7752c6,DL380,22469.0,473.0,289.0,8.2043,6.5387,419.0,0.0,0.0,1,0,2026-09-10T14:37:34.350967Z
5cc15b,AF880,30150.0,356.0,170.0,4.4159,6.2738,1995.0,0.0,0.0,1,0,2026-09-10T14:37:34.350973Z
e99a50,QR184,5314.0,409.0,258.0,4.114,2.895,1059.0,0.0,0.0,1,0,2026-09-10T14:37:34.350981Z
4b2f6c,QR410,45.0,20.0,284.0,5.0864,3.837,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.350996Z
47afe0,UA725,13124.0,-20.0,334.0,5.4811,11.867,739.0,0.0,0.0,1,1,2026-09-10T14:37:34.351002Z
583ee4,QR316,31576.0,518.0,314.0,6.281,3.4047,846.0,0.0,0.0,1,0,2026-09-10T14:37:34.351011Z
7335ed,KL238,27254.0,447.0,121.0,5.7758,7.2636,-1439.0,0.0,0.0,1,0,2026-09-10T14:37:34.351017Z
730a60,KL526,40.0,800.0,244.0,8.0686,10.5645,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.351024Z
a079b2,UA734,47.0,14.0,215.0,12.0882,7.9903,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351030Z
6b5e6a,EK798,20.0,30.0,20.0,7.8461,14.1909,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351038Z
ce4e97,SQ396,45.0,8.0,54.0,11.8214,12.6999,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351045Z
d7cf59,EK999,5.0,24.0,208.0,11.6043,12.0456,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351051Z
b899ed,LH397,65000.0,24.0,305.0,7.9552,8.2515,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.351057Z
79bb30,AF595,16336.0,485.0,218.0,13.4856,13.6849,-989.0,0.0,0.0,1,0,2026-09-10T14:37:34.351064Z
d524df,QR539,31884.0,438.0,187.0,4.9877,10.801,453.0,0.0,0.0,1,0,2026-09-10T14:37:34.351070Z
c15a99,EK188,23923.0,498.0,249.0,9.7244,12.899,1294.0,0.0,0.0,1,0,2026-09-10T14:37:34.351078Z
7f6f0c,UA412,38132.0,433.0,70.0,8.7813,12.1209,-137.0,0.0,0.0,1,0,2026-09-10T14:37:34.351084Z
af5a20,BA681,5974.0,18.0,159.0,11.1241,8.3633,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.351090Z
ef1438,AA544,4.0,19.0,167.0,6.7384,13.7231,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351097Z
5821d2,BA355,24485.0,494.0,24.0,5.4519,12.0418,-1619.0,0.0,0.0,1,0,2026-09-10T14:37:34.351103Z
211b38,QR540,21295.0,383.0,242.0,8.4432,4.62,-1664.0,0.0,0.0,1,0,2026-09-10T14:37:34.351109Z
8b4f92,KL217,13808.0,492.0,183.0,10.7308,7.8775,-1457.0,0.0,0.0,1,0,2026-09-10T14:37:34.351116Z
6f4b63,KL869,17.0,21.0,210.0,11.2765,14.2374,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351122Z
c1e172,EK918,37402.0,436.0,304.0,7.8796,4.4461,777.0,0.0,0.0,1,0,2026-09-10T14:37:34.351128Z
45011d,SQ990,23375.0,399.0,40.0,12.5512,11.4855,1378.0,0.0,0.0,1,0,2026-09-10T14:37:34.351134Z
568332,SQ868,16007.0,418.0,40.0,13.0182,6.9177,33.0,0.0,0.0,0,0,2026-09-10T14:37:34.351142Z
95af7b,AA226,23160.0,343.0,177.0,11.6564,2.5899,1044.0,0.0,0.0,1,0,2026-09-10T14:37:34.351148Z
0bbb23,AA990,32.0,24.0,61.0,11.5266,14.1147,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351153Z
9f710b,EK809,10.0,12.0,216.0,6.1481,6.5641,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351159Z
446885,AA891,28.0,25.0,111.0,12.2542,13.5062,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351165Z
4154b2,UA808,34704.0,497.0,217.0,5.9682,12.2322,1574.0,0.0,0.0,1,0,2026-09-10T14:37:34.351171Z
bbeb07,QR757,35333.0,280.0,286.0,4.1814,11.4825,-1798.0,0.0,0.0,1,0,2026-09-10T14:37:34.351178Z
b418b1,AA641,21187.0,310.0,5.0,5.5982,5.1189,1946.0,0.0,0.0,1,0,2026-09-10T14:37:34.351184Z
10b0a6,AF323,37635.0,415.0,333.0,10.3806,11.2193,-357.0,0.0,0.0,1,0,2026-09-10T14:37:34.351191Z
e97e99,BA467,19.0,23.0,223.0,9.7791,11.1151,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351199Z
1f5022,LH252,35948.0,328.0,113.0,11.4468,5.3459,405.0,0.0,0.0,1,0,2026-09-10T14:37:34.351207Z
26569e,KL169,7.0,28.0,36.0,13.4821,12.8285,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351214Z
5c72c0,SQ343,32959.0,294.0,313.0,12.35,5.8762,983.0,0.0,0.0,1,0,2026-09-10T14:37:34.351220Z
114c57,EK957,18.0,0.0,340.0,5.6315,8.8558,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351226Z
fe87e8,AA787,48.0,0.0,143.0,9.9974,11.4665,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351232Z
20f324,LH780,16166.0,321.0,47.0,8.8329,9.2321,1200.0,0.0,0.0,1,0,2026-09-10T14:37:34.351239Z
3386ad,BA973,18.0,9.0,34.0,12.4542,10.1449,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351245Z
05436d,LH711,18.0,22.0,323.0,13.4121,12.3357,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351251Z
ec7185,AF339,12.0,13.0,314.0,7.1273,4.6224,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351257Z
93863a,UA775,6459.0,503.0,48.0,11.2751,5.4946,1751.0,0.0,0.0,1,0,2026-09-10T14:37:34.351264Z
a2020c,AF351,50.0,7.0,330.0,8.4181,6.3129,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351271Z
0f3fc0,BA683,24.0,11.0,113.0,7.9332,4.7689,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351277Z
709b14,EK530,26328.0,286.0,51.0,11.4943,11.0946,-17.0,0.0,0.0,0,0,2026-09-10T14:37:34.351283Z
bec61c,EK799,20227.0,416.0,240.0,10.7432,5.3767,911.0,0.0,0.0,1,0,2026-09-10T14:37:34.351290Z
c04890,DL422,14478.0,466.0,178.0,5.2303,3.1825,-514.0,0.0,0.0,1,0,2026-09-10T14:37:34.351296Z
f36e7d,SQ981,36693.0,270.0,207.0,13.4215,11.3304,-1656.0,0.0,0.0,1,0,2026-09-10T14:37:34.351302Z
610fcb,AA849,49.0,22.0,32.0,7.1554,2.5265,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351308Z
8f1409,BA907,-500.0,418.0,197.0,10.751,13.8673,247.0,0.0,0.0,1,1,2026-09-10T14:37:34.351314Z
0eff84,DL698,46.0,11.0,350.0,6.3756,4.7578,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351321Z
e2f384,EK304,20.0,800.0,284.0,13.3432,6.0041,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.351327Z
89011a,BA824,36420.0,460.0,37.0,10.334,3.321,1111.0,0.0,0.0,1,0,2026-09-10T14:37:34.351336Z
32dc66,QR610,11.0,3.0,280.0,7.631,14.3073,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351342Z
208c55,AA419,28.0,7.0,248.0,4.248,5.3951,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351348Z
566bdd,DL616,36516.0,491.0,336.0,7.8696,2.6559,-1885.0,0.0,0.0,1,0,2026-09-10T14:37:34.351354Z
ed1add,QR211,30271.0,390.0,132.0,9.0469,10.1054,-895.0,0.0,0.0,1,0,2026-09-10T14:37:34.351360Z
290f41,SQ142,18.0,11.0,38.0,6.7757,13.4414,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351368Z
1904ab,AF629,6.0,11.0,166.0,7.6548,14.1855,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351373Z
262990,DL712,24546.0,250.0,251.0,4.3015,10.0227,1611.0,0.0,0.0,1,0,2026-09-10T14:37:34.351380Z
3c3bb8,DL354,6039.0,400.0,312.0,8.916,4.8472,-1041.0,0.0,0.0,1,0,2026-09-10T14:37:34.351386Z
52b289,KL580,18.0,29.0,106.0,10.1464,9.7464,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351392Z
b75c1f,QR820,29806.0,278.0,24.0,9.0112,4.4295,-945.0,0.0,0.0,1,0,2026-09-10T14:37:34.351399Z
66744e,LH457,9775.0,311.0,223.0,7.4366,12.8217,1752.0,0.0,0.0,1,0,2026-09-10T14:37:34.351407Z
2681e4,BA376,38866.0,499.0,56.0,4.2724,7.7508,904.0,0.0,0.0,1,0,2026-09-10T14:37:34.351413Z
b22a65,EK744,28195.0,382.0,184.0,4.8757,8.3052,1233.0,0.0,0.0,1,0,2026-09-10T14:37:34.351421Z
01c7b6,QR891,11.0,26.0,201.0,8.6285,7.3666,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351427Z
d26bce,EK214,35410.0,265.0,38.0,7.8619,12.6342,1420.0,0.0,0.0,1,0,2026-09-10T14:37:34.351433Z
a1560a,UA369,50.0,15.0,352.0,11.1235,11.3419,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351439Z
a38f44,SQ879,27363.0,259.0,326.0,13.1636,9.0767,-625.0,0.0,0.0,1,0,2026-09-10T14:37:34.351445Z
b6b32c,SQ282,50.0,13.0,306.0,6.2723,7.6226,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351451Z
6c0120,BA676,40086.0,493.0,305.0,8.6807,4.546,-371.0,0.0,0.0,1,0,2026-09-10T14:37:34.351457Z
ce23ac,AA136,38960.0,356.0,142.0,8.4145,4.7007,-1481.0,0.0,0.0,1,0,2026-09-10T14:37:34.351465Z
4b08a3,BA122,42.0,2.0,235.0,6.4577,11.2539,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351471Z
cfd002,QR720,42.0,29.0,244.0,10.7482,7.6027,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351477Z
b2cce5,QR667,25.0,12.0,258.0,5.2024,6.4783,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351483Z
c3113f,AF295,30.0,17.0,274.0,13.1922,4.8057,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.351489Z
d2f07a,SQ169,23084.0,471.0,145.0,5.3315,10.6632,-32.0,0.0,0.0,0,0,2026-09-10T14:37:34.351495Z
